titulo_original;fecha_estreno_original;titulo_busqueda_usado;icaa_id;estado;titulo_encontrado;anio_encontrado;fecha_estreno_ficha;director_encontrado;num_candidatos;candidatos_json;busqueda_truncada
Sin Cobertura;22/08/2025;Sin Cobertura;160124.0;resuelto_titulo_unico;Sin cobertura;2025.0;;MAR OLID;1.0;;False
Un funeral de locos;11/04/2025;Un funeral de locos;129124.0;resuelto_titulo_unico;UN FUNERAL DE LOCOS;2025.0;;MANUEL GÓMEZ PEREIRA;1.0;;False
Casoplon, El;16/04/2025;Casoplon;166823.0;resuelto_titulo_unico;El casoplón;2025.0;;JOAQUÍN MAZÓN;1.0;;False
Domingos, Los;24/10/2025;Domingos;196624.0;resuelto_titulo_unico;Los domingos;2025.0;;ALAUDA RUIZ DE AZÚA;7.0;;False
Cautivo, El;12/09/2025;Cautivo;153523.0;resuelto_titulo_unico;El cautivo;2025.0;;ALEJANDRO AMENÁBAR;21.0;;False
Padre no hay mas que uno 5;26/06/2025;Padre no hay mas que uno 5;170524.0;resuelto_titulo_unico;PADRE NO HAY MÁS QUE UNO 5;2025.0;;SANTIAGO SEGURA (EL DE LAS CUATRO ANTERIORES);1.0;;False
Loreak;31/10/2014;Loreak;47912.0;resuelto_titulo_unico;LOREAK;2014.0;;JOSÉ MARI GOENAGA;1.0;;False
Vivir dos veces;06/09/2019;Vivir dos veces;172918.0;resuelto_titulo_unico;Vivir dos veces;2019.0;;MARÍA RIPOLL JULIA;1.0;;False
Steven quiere conocerte;18/12/2024;Steven quiere conocerte;224723.0;resuelto_titulo_unico;STEVEN QUIERE CONOCERTE;2023.0;;SILVIA MORENO;1.0;;False
Miradas del cine español;04/09/2024;Miradas del cine español;75324.0;resuelto_titulo_unico;Miradas del cine español;2024.0;;ENRIQUE IZNAOLA;1.0;;False
Sagrada familia, La;19/03/2024;Sagrada familia;11106.0;resuelto_titulo_unico;SAGRADA FAMILIA, LA;;;MARIA VIADIMIROVA;2.0;;False
Viaje al cuarto de una madre;05/10/2018;Viaje al cuarto de una madre;46016.0;resuelto_titulo_unico;Viaje al cuarto de una madre;2017.0;;CELIA RICO CLAVELLINO;1.0;;False
Federico Mayor Zaragoza: Recuerdos del porvenir;08/05/2024;Federico Mayor Zaragoza: Recuerdos del porvenir;11224.0;resuelto_titulo_unico;FEDERICO MAYOR ZARAGOZA: RECUERDOS DEL PORVENIR;2024.0;;SHOLEH HEJAZI;1.0;;False
Umbracle;30/05/2024;Umbracle;99908.0;resuelto_titulo_unico;UMBRACLE;1972.0;;PERE PORTABELLA;1.0;;False
Manuel Machado o la edad de la poesia;23/08/2024;Manuel Machado o la edad de la poesia;171424.0;resuelto_titulo_unico;Manuel Machado o la edad de la poesía;2024.0;;MIGUEL ÁNGEL H. ARANGO;1.0;;False
Mayor regalo, El;09/11/2018;Mayor regalo;124817.0;resuelto_titulo_unico;El mayor regalo;2018.0;;JUAN MANUEL COTELO;1.0;;False
Home dels nassos, L';19/01/2024;Home dels nassos, L';109321.0;override_manual;;;;;;;False
Team Heretics, una historia de talentos;09/12/2024;Team Heretics, una historia de talentos;226623.0;resuelto_titulo_unico;Team Heretics, una historia de talentos;2023.0;;CARMEN LÓPEZ VELASCO;1.0;;False
Poderes de Lolo, Los;30/09/2024;Poderes de Lolo;189124.0;resuelto_titulo_unico;LOS PODERES DE LOLO;2024.0;;ITZIAR BERNAOLA;1.0;;False
Santa fiesta;27/05/2016;Santa fiesta;82916.0;resuelto_titulo_unico;Santa Fiesta;2016.0;;MIGUEL ÁNGEL ROLLAN JIMÉNEZ;3.0;;False
Codigo Marcos;28/10/2024;Codigo Marcos;107222.0;resuelto_titulo_unico;Código Marcos;2024.0;;LIENA CID;1.0;;False
Erlauntza-Enjambre;06/11/2020;Erlauntza-Enjambre;88720.0;resuelto_titulo_unico;Erlauntza-Enjambre;2020.0;;MIREIA GABILONDO;1.0;;False
Thi Mai, rumbo a Vietnam;12/01/2018;Thi Mai, rumbo a Vietnam;119516.0;resuelto_titulo_unico;Thi Mai, rumbo a Vietnam;2017.0;;MARÍA JESÚS PATRICIA FERREIRA MAÑÁ;1.0;;False
En Granada es posible;13/11/2015;En Granada es posible;59613.0;resuelto_titulo_unico;EN GRANADA ES POSIBLE;2015.0;;CRISTINA MARTÍN BARCELONA;3.0;;False
No somos marionetas;09/12/2024;No somos marionetas;241323.0;resuelto_titulo_unico;NO SOMOS MARIONETAS;2023.0;;JULIO ESPINOSA;1.0;;False
Saben aquell;01/11/2023;Saben aquell;135722.0;resuelto_titulo_unico;SABEN AQUELL;2023.0;;DAVID TRUEBA;1.0;;False
Raqa;22/11/2024;Raqa;158723.0;resuelto_titulo_unico;Raqa;2024.0;;GERARDO HERRERO;1.0;;False
Llanto, El;25/10/2024;Llanto;148721.0;resuelto_titulo_unico;EL LLANTO;2023.0;;PEDRO MARTÍN-CALERO;17.0;;False
Viejos;17/03/2023;Viejos;117721.0;resuelto_titulo_unico;Viejos;2022.0;;RAÚL CEREZO;19.0;;False
Satisfaction: sexo sin tapujos;13/06/2023;Satisfaction: sexo sin tapujos;110623.0;resuelto_titulo_unico;SATISFACTION: SEXO SIN TAPUJOS;2023.0;;JACQUES FLETCHER;1.0;;False
Pecera, La;26/05/2023;Pecera;48419.0;resuelto_anio_produccion_cercano;La Pecera;2023.0;;GLORIMAR MARRERO SÁNCHEZ;4.0;;False
Camino de la suerte;20/10/2023;Camino de la suerte;6923.0;resuelto_titulo_unico;Camino de la suerte;2023.0;;JORGE ALONSO;1.0;;False
Cuanto me queda;20/12/2023;Cuanto me queda;154722.0;resuelto_titulo_unico;Cuánto me queda;2022.0;;CAROLINA BASSECOURT;1.0;;False
Liuben;06/07/2023;Liuben;67119.0;resuelto_titulo_unico;Liuben;2021.0;;VENCI D. KOSTOV;1.0;;False
Mujeres olvidadas;09/06/2023;Mujeres olvidadas;81319.0;resuelto_anio_produccion_cercano;Mujeres olvidadas;2023.0;;J. ECHEVERRIA-TORRES;2.0;;False
Alteritats;13/06/2023;Alteritats;96020.0;resuelto_titulo_unico;Alteritats;2023.0;;ALBA CROS PELLISÉ;1.0;;False
Literato;24/11/2023;Literato;51623.0;resuelto_titulo_unico;LITERATO;2023.0;;CARLOS NAVARRO;1.0;;False
Paradoja de Antares, La;27/06/2023;Paradoja de Antares;131721.0;resuelto_titulo_unico;La paradoja de Antares;2022.0;;LUIS TINOCO;1.0;;False
Mestra, La;01/11/2023;Mestra;157523.0;resuelto_titulo_unico;La mestra;2023.0;;SERGI PITARCH GARRIDO;3.0;;False
Vida de Brianeitor, La;11/10/2023;Vida de Brianeitor;72323.0;resuelto_titulo_unico;LA VIDA DE BRIANEITOR;2023.0;;ÁLVARO LONGORIA;1.0;;False
Bailar la locura;18/01/2023;Bailar la locura;144322.0;resuelto_titulo_unico;Bailar la locura;2022.0;;MAIOL VIRGILI;1.0;;False
Tregua(s);22/09/2023;Tregua(s);178723.0;resuelto_titulo_unico;Tregua(s);2023.0;;MARIO HERNÁNDEZ;1.0;;False
A los libros y a las mujeres canto;21/04/2023;A los libros y a las mujeres canto;122518.0;resuelto_titulo_unico;A los libros y a las mujeres canto;2022.0;;MARÍA ELORZA;1.0;;False
Sueño de la sultana, El;17/11/2023;Sueño de la sultana;92618.0;resuelto_titulo_unico;EL SUEÑO DE LA SULTANA;2023.0;;ISABEL HERGUERA;1.0;;False
1212. La batalla de Las Navas de Tolosa;02/11/2023;1212. La batalla de Las Navas de Tolosa;199523.0;resuelto_titulo_unico;1212. LA BATALLA DE LAS NAVAS DE TOLOSA;2023.0;;SANTIAGO MAZARRO;1.0;;False
Un dia Lobo Lopez;21/03/2023;Un dia Lobo Lopez;11923.0;resuelto_titulo_unico;Un día Lobo López;2023.0;;ALEJANDRO G. SALGADO;1.0;;False
Mala familia, La;05/05/2023;Mala familia;88319.0;resuelto_titulo_unico;La Mala Familia;2022.0;;NACHO A. VILLAR;1.0;;False
Slasher;12/05/2023;Slasher;13923.0;resuelto_fecha_estreno_exacta;Slasher;2023.0;12/05/2023;ALBERTO ARMAS;2.0;;False
Tiempo de Zarzuela;10/10/2023;Tiempo de Zarzuela;170219.0;resuelto_titulo_unico;TIEMPO DE ZARZUELA;2023.0;;CRISTINA OTERO ROTH;1.0;;False
Singla, La;10/11/2023;Singla;95519.0;resuelto_titulo_unico;LA SINGLA;2023.0;;PALOMA ZAPATA;3.0;;False
Caso Padilla, El;02/06/2023;Caso Padilla;132722.0;resuelto_titulo_unico;El caso Padilla;2022.0;;PAVEL GIROUD;1.0;;False
Secundarias;17/11/2023;Secundarias;155323.0;resuelto_titulo_unico;Secundarias;2023.0;;ARTURO DUEÑAS;2.0;;False
Parir;10/10/2023;Parir;105721.0;resuelto_titulo_unico;PARIR;2023.0;;CLAUDIA REIG;1.0;;False
Bosque Salvaje de Pardomino, El;04/05/2023;Bosque Salvaje de Pardomino;53623.0;resuelto_titulo_unico;El Bosque Salvaje de Pardomino;2023.0;;CARLOS RODRÍGUEZ;1.0;;False
Desmadre incluido;22/09/2023;Desmadre incluido;215122.0;resuelto_titulo_unico;DESMADRE INCLUIDO;2022.0;;MIGUEL MARTÍ;1.0;;False
Saldos, Los;09/06/2023;Saldos;150519.0;resuelto_titulo_unico;Los saldos;2022.0;;RAÚL CAPDEVILA;1.0;;False
Una noche con Adela;01/12/2023;Una noche con Adela;218221.0;resuelto_titulo_unico;Una noche con Adela;2022.0;;HUGO RUIZ;1.0;;False
Luis Cernuda, el habitante del olvido;26/10/2023;Luis Cernuda, el habitante del olvido;25823.0;resuelto_titulo_unico;Luis Cernuda, el habitante del olvido;2023.0;;ADOLFO DUFOUR ANDIA;1.0;;False
Capitan Carver;24/01/2023;Capitan Carver;101718.0;resuelto_titulo_unico;Capitán Carver;2020.0;;EVGENY YABLOKOV;1.0;;False
Terenci: La fabulación infinita;15/09/2023;Terenci: La fabulación infinita;25623.0;resuelto_titulo_unico;TERENCI: LA FABULACIÓN INFINITA;2023.0;;MARTA LALLANA;1.0;;False
Kené;27/10/2023;Kené;169422.0;resuelto_titulo_unico;Kené;2022.0;;VICENTE PÉREZ HERRERO;1.0;;False
Yo tenia una vida;24/11/2023;Yo tenia una vida;104621.0;resuelto_titulo_unico;Yo tenía una vida;2023.0;;OCTAVIO GUERRA;1.0;;False
Run Baby Run;24/11/2023;Run Baby Run;149323.0;resuelto_titulo_unico;RUN BABY RUN;2023.0;;TONI ANDÚJAR;1.0;;False
Living Kultur;01/06/2023;Living Kultur;17421.0;resuelto_titulo_unico;Living Kultur;2021.0;;MARGA GUTIÉRREZ DÍEZ;1.0;;False
Teoria dels cossos;24/11/2023;Teoria dels cossos;231023.0;resuelto_anio_produccion_cercano;Teoria dels cossos;2023.0;;JR ARMADÀS;2.0;;False
Clara Campoamor, un voto para despertar;19/02/2023;Clara Campoamor, un voto para despertar;93321.0;resuelto_titulo_unico;Clara Campoamor, un voto para despertar;2023.0;;RAFAEL ALCÁZAR;1.0;;False
Quatre Raons;07/06/2023;Quatre Raons;70223.0;resuelto_titulo_unico;QUATRE RAONS;2023.0;;PEDRO PÉREZ-ROSADO;1.0;;False
Persona (no) humana;17/02/2023;Persona (no) humana;113619.0;resuelto_titulo_unico;PERSONA (no) HUMANA;2021.0;;RAFAEL G. SÁNCHEZ;1.0;;False
Importancia de llamarse Ernesto y la gilipollez de llamarse Eric, La;10/11/2023;Importancia de llamarse Ernesto y la gilipollez de llamarse Eric;112421.0;resuelto_titulo_unico;La importancia de llamarse Ernesto y la gilipollez de llamarse Eric;2023.0;;CÉSAR MARTÍNEZ HERRADA;1.0;;False
No, no quiero;24/11/2023;No, no quiero;178922.0;resuelto_titulo_unico;No, no quiero;2023.0;;BELÉN SANTOS;3.0;;False
Isosceles;03/03/2023;Isosceles;522.0;resuelto_titulo_unico;Isósceles;2022.0;;IGNACIO NACHO;1.0;;False
Un largo viaje;10/11/2023;Un largo viaje;94920.0;resuelto_titulo_unico;Un largo viaje;2022.0;;VÍCTOR NORES;2.0;;False
Madre no hay mas que una;20/10/2023;Madre no hay mas que una;155623.0;resuelto_titulo_unico;Madre no hay más que una;2023.0;;JESÚS GARCÍA;2.0;;False
Toda una vida;26/05/2023;Toda una vida;182520.0;resuelto_anio_estreno_ficha;Toda una vida;2023.0;07/05/2023;MARTA ROMERO;7.0;;False
Caballeros de Santiago, Los;14/06/2023;Caballeros de Santiago;102020.0;resuelto_titulo_unico;LOS CABALLEROS DE SANTIAGO;2023.0;;ANA L. MARTÍN;1.0;;False
Memoria Escondida, La;23/06/2023;Memoria Escondida;212021.0;resuelto_titulo_unico;La memoria escondida;2022.0;;JOSÉ LUIS PECHARROMÁN;1.0;;False
Gleich;10/11/2023;Gleich;88520.0;resuelto_titulo_unico;Gleich;2022.0;;JENIFFER CASTAÑEDA GARCÍA;1.0;;False
Benito Perez Buñuel;24/03/2023;Benito Perez Buñuel;180319.0;resuelto_titulo_unico;Benito Pérez Buñuel;2022.0;;LUIS ROCA;1.0;;False
Semilla del son;10/11/2023;Semilla del son;56219.0;resuelto_titulo_unico;Semilla del son;2022.0;;JUANMA BETANCORT;1.0;;False
Rioja, la tierra de los mil vinos;10/11/2023;Rioja, la tierra de los mil vinos;166522.0;resuelto_titulo_unico;Rioja, la tierra de los mil vinos;2023.0;;JOSÉ LUIS LÓPEZ-LINARES;1.0;;False
Hafreiat;19/05/2023;Hafreiat;119518.0;resuelto_titulo_unico;Hafreiat;2022.0;;ALEX SARDÀ;1.0;;False
Muyeres;16/12/2023;Muyeres;99520.0;resuelto_titulo_unico;Muyeres;2023.0;;MARTA LALLANA;1.0;;False
Hay una puerta ahi;01/11/2023;Hay una puerta ahi;155523.0;resuelto_titulo_unico;Hay una puerta ahí;2023.0;;JUAN PONCE DE LEÓN;1.0;;False
Ultima noche de Sandra M., La;15/12/2023;Ultima noche de Sandra M.;107522.0;resuelto_titulo_unico;La última noche de Sandra M.;2022.0;;BORJA DE LA VEGA;1.0;;False
Menina Casilda;13/04/2023;Menina Casilda;15422.0;resuelto_titulo_unico;Menina Casilda;2022.0;;ÉRIC DU BELLAY;1.0;;False
Marco Polo;01/09/2023;Marco Polo;138122.0;resuelto_anio_produccion_cercano;Marco Polo;2022.0;;PABLO RIESGO;20.0;;False
Bull Run;26/04/2024;Bull Run;195421.0;resuelto_titulo_unico;Bull Run;2023.0;;ANA RAMÓN RUBIO;2.0;;False
21 Paraiso;21/11/2023;21 Paraiso;29923.0;resuelto_titulo_unico;21 Paraíso;2023.0;;NÉSTOR RUIZ MEDINA;1.0;;False
Embrujo de Quijat, El;06/11/2023;Embrujo de Quijat;81605.0;resuelto_titulo_unico;EL EMBRUJO DE QUIJAT;2022.0;;CHUMILLA-CARBAJOSA;1.0;;False
En temporada baja;14/04/2023;En temporada baja;192821.0;resuelto_titulo_unico;En temporada baja;2022.0;;DAVID MARQUÉS;1.0;;False
Ruta salvatge;17/11/2023;Ruta salvatge;45723.0;resuelto_titulo_unico;Ruta salvatge;2023.0;;RECHA BATALLE, MARC;1.0;;False
Buenas compañías, Las;05/05/2023;Buenas compañías;138521.0;resuelto_titulo_unico;LAS BUENAS COMPAÑÍAS;2023.0;;SILVIA MUNT;1.0;;False
Sirvienta, La;24/03/2023;Sirvienta;13023.0;resuelto_titulo_unico;La sirvienta;2023.0;;PABLO MORENO;2.0;;False
Que nadie duerma;17/11/2023;Que nadie duerma;81820.0;resuelto_anio_produccion_cercano;QUE NADIE DUERMA;2023.0;;ANTONIO MÉNDEZ ESPARZA;2.0;;False
Empieza el baile;05/04/2023;Empieza el baile;77920.0;resuelto_titulo_unico;Empieza el baile;2022.0;;MARINA SERESESKY;1.0;;False
Asedio;05/05/2023;Asedio;159320.0;resuelto_titulo_unico;Asedio;2022.0;;MIGUEL ÁNGEL VIVAS;5.0;;False
Voz del Sol, La;22/09/2023;Voz del Sol;92222.0;resuelto_titulo_unico;LA VOZ DEL SOL;2022.0;;CAROL POLAKOFF;1.0;;False
Hombre del saco, El;11/08/2023;Hombre del saco;43522.0;resuelto_anio_produccion_cercano;El Hombre del Saco;2022.0;;ÁNGEL GÓMEZ;3.0;;False
Ternura, La;29/09/2023;Ternura;144521.0;resuelto_anio_produccion_cercano;LA TERNURA;2023.0;;VICENTE VILLANUEVA;10.0;;False
Creatura;08/09/2023;Creatura;106521.0;resuelto_titulo_unico;CREATURA;2023.0;;ELENA MARTÍN GIMENO;2.0;;False
Una vida no tan simple;23/06/2023;Una vida no tan simple;113018.0;resuelto_titulo_unico;Una vida no tan simple;2022.0;;FÉLIX VISCARRET;1.0;;False
Lobo Feroz;27/01/2023;Lobo Feroz;57620.0;resuelto_titulo_unico;Lobo Feroz;2021.0;;GUSTAVO HERNÁNDEZ;2.0;;False
Bajo terapia;17/03/2023;Bajo terapia;204721.0;resuelto_titulo_unico;Bajo terapia;2023.0;;GERARDO HERRERO;1.0;;False
Extraña forma de vida;26/05/2023;Extraña forma de vida;219922.0;resuelto_titulo_unico;Extraña forma de vida;2022.0;;PEDRO ALMODÓVAR;1.0;;False
Matria;24/03/2023;Matria;104120.0;resuelto_anio_produccion_cercano;Matria;2023.0;;ÁLVARO GAGO;3.0;;False
Robot Dreams;06/12/2023;Robot Dreams;66120.0;resuelto_titulo_unico;Robot Dreams;2023.0;;PABLO BERGER;1.0;;False
¡Salta!;01/09/2023;¡Salta!;160520.0;resuelto_titulo_unico;¡Salta!;2023.0;;OLGA OSORIO;24.0;;False
Cielo no puede esperar, El;24/02/2023;Cielo no puede esperar;225722.0;resuelto_titulo_unico;EL CIELO NO PUEDE ESPERAR;2022.0;;JOSÉ MARÍA ZAVALA;3.0;;False
Contadora de Peliculas, La;27/10/2023;Contadora de Peliculas;154219.0;resuelto_titulo_unico;La contadora de películas;2022.0;;LONE SCHERFIG;1.0;;False
Buenos modales, Los;28/04/2023;Buenos modales;159520.0;resuelto_titulo_unico;Los buenos modales;2022.0;;MARTA DÍAZ DE LOPE DÍAZ MARTÍN;1.0;;False
Chicas estan bien, Las;25/08/2023;Chicas estan bien;105421.0;resuelto_titulo_unico;Las chicas están bien;2023.0;;ITSASO ARANA;1.0;;False
Verano en rojo;08/09/2023;Verano en rojo;49722.0;resuelto_titulo_unico;VERANO EN ROJO;2023.0;;BELÉN MACÍAS;1.0;;False
O Corno;11/10/2023;O Corno;28421.0;resuelto_titulo_unico;O CORNO;2023.0;;JAIONE CAMBORDA;1.0;;False
Esta ambicion desmedida;26/10/2023;Esta ambicion desmedida;183523.0;resuelto_titulo_unico;Esta ambición desmedida;2023.0;;CRIS TRENAS;1.0;;False
Cerrar los ojos;29/09/2023;Cerrar los ojos;124422.0;resuelto_titulo_unico;Cerrar los ojos;2023.0;;VÍCTOR ERICE;1.0;;False
Chinas;06/10/2023;Chinas;155721.0;resuelto_titulo_unico;CHINAS;2023.0;;ARANTXA ECHEVARRÍA;5.0;;False
Te estoy amando locamente;06/07/2023;Te estoy amando locamente;158121.0;resuelto_titulo_unico;Te estoy amando locamente;2023.0;;ALEJANDRO MARÍN;1.0;;False
Mi otro Jon;20/10/2023;Mi otro Jon;133322.0;resuelto_titulo_unico;Mi otro Jon;2023.0;;PACO ARANGO;1.0;;False
Fred que Crema, El;20/01/2023;Fred que Crema;81019.0;resuelto_titulo_unico;EL FRED QUE CREMA;2022.0;;SANTI TRULLENQUE;1.0;;False
Novia de America, La;17/02/2023;Novia de America;91320.0;resuelto_titulo_unico;LA NOVIA DE AMÉRICA;2023.0;;ALFONSO ALBACETE;1.0;;False
Ermita, La;17/11/2023;Ermita;50022.0;resuelto_titulo_unico;LA ERMITA;2023.0;;CARLOTA PEREDA;13.0;;False
Momonsters la pelicula;06/12/2023;Momonsters la pelicula;197623.0;resuelto_titulo_unico;MOMONSTERS LA PELÍCULA;2023.0;;JAVIER MARTÍNEZ;1.0;;False
Mesita del comedor, La;30/11/2023;Mesita del comedor;89422.0;resuelto_titulo_unico;La mesita del comedor;2022.0;;CAYE CASAS;1.0;;False
Bidasoa 2018-2023;20/10/2023;Bidasoa 2018-2023;17623.0;resuelto_titulo_unico;Bidasoa 2018-2023;2023.0;;FERMÍN MUGURUZA;1.0;;False
Unicornios;30/06/2023;Unicornios;22925.0;resuelto_titulo_unico;UNICORNIOS;;;MICHELA ANDREOZZI;2.0;;False
Notas sobre un verano;01/09/2023;Notas sobre un verano;137420.0;resuelto_titulo_unico;Notas sobre un verano;2023.0;;DIEGO LLORENTE;1.0;;False
Matar cangrejos;26/05/2023;Matar cangrejos;99019.0;resuelto_titulo_unico;Matar cangrejos;2023.0;;OMAR AL ABDUL RAZZAK MARTÍNEZ;1.0;;False
Hermano Caballo;08/06/2023;Hermano Caballo;80420.0;resuelto_titulo_unico;Hermano Caballo;2023.0;;MARCEL BARRENA;1.0;;False
Fantastico caso del Golem, El;16/06/2023;Fantastico caso del Golem;54821.0;resuelto_titulo_unico;El fantástico caso del Golem;2023.0;;BURNIN´ PERCEBES;1.0;;False
Paredes hablan, Las;03/02/2023;Paredes hablan;93820.0;resuelto_titulo_unico;Las paredes hablan;2022.0;;CARLOS SAURA;1.0;;False
Fortaleza, La;23/06/2023;Fortaleza;55415.0;resuelto_anio_produccion_cercano;La fortaleza;2022.0;;CHIQUI CARABANTE;19.0;;False
Mamacruz;27/10/2023;Mamacruz;60220.0;resuelto_titulo_unico;Mamacruz;2023.0;;PATRICIA ORTEGA;1.0;;False
Tierra de nuestras madres;20/07/2023;Tierra de nuestras madres;84319.0;resuelto_titulo_unico;Tierra de nuestras madres;2023.0;;LIZ LOBATO;1.0;;False
Latido del Cielo, El;17/11/2023;Latido del Cielo;197223.0;resuelto_titulo_unico;EL LATIDO DEL CIELO;2023.0;;JOSÉ MARÍA ZAVALA;1.0;;False
Sica;19/05/2023;Sica;90020.0;resuelto_titulo_unico;Sica;2022.0;;CARLA SUBIRANA;15.0;;False
Kepler Sexto B;16/06/2023;Kepler Sexto B;143221.0;resuelto_titulo_unico;Kepler sexto B;2022.0;;ALEJANDRO SUÁREZ LOZANO;1.0;;False
Ultimas Voluntades;30/06/2023;Ultimas Voluntades;104821.0;resuelto_titulo_unico;ÚLTIMAS VOLUNTADES;2022.0;;JOAQUÍN CARMONA HIDALGO;1.0;;False
Cuco, El;15/09/2023;Cuco;147420.0;resuelto_titulo_unico;El cuco;2022.0;;MAR TARGARONA;4.0;;False
Sobre todo de noche;01/12/2023;Sobre todo de noche;93420.0;resuelto_titulo_unico;SOBRE TODO DE NOCHE;2023.0;;VÍCTOR IRIARTE;1.0;;False
Iberia, naturaleza infinita;17/03/2023;Iberia, naturaleza infinita;27123.0;resuelto_titulo_unico;Iberia, naturaleza infinita;2023.0;;ARTURO MENOR;1.0;;False
Alguien que cuide de mi;28/04/2023;Alguien que cuide de mi;157521.0;resuelto_titulo_unico;ALGUIEN QUE CUIDE DE MÍ;2023.0;;ELVIRA LINDO;1.0;;False
Manzana de Oro, La;01/09/2023;Manzana de Oro;144321.0;resuelto_titulo_unico;La manzana de oro;2022.0;;JAIME CHÁVARRI;4.0;;False
Erase una vez en Canarias;22/09/2023;Erase una vez en Canarias;193922.0;resuelto_titulo_unico;Érase una vez en Canarias;2022.0;;ARMANDO RAVELO;1.0;;False
Samsara;20/12/2023;Samsara;93920.0;resuelto_anio_produccion_cercano;Samsara;2023.0;;LOIS PATIÑO;2.0;;False
Si todas las puertas se cierran;14/04/2023;Si todas las puertas se cierran;91222.0;resuelto_titulo_unico;Si todas las puertas se cierran;2022.0;;ANTONIO CUADRI;1.0;;False
Secaderos;02/06/2023;Secaderos;57418.0;resuelto_titulo_unico;Secaderos;2022.0;;ROCÍO MESA;2.0;;False
Amor de Andrea, El;24/11/2023;Amor de Andrea;155421.0;resuelto_titulo_unico;El amor de Andrea;2023.0;;MANUEL MARTÍN CUENCA;1.0;;False
Esperando a Dalí;14/07/2023;Esperando a Dalí;184010.0;resuelto_titulo_unico;Esperando a Dalí;2022.0;;DAVID PUJOL RUSIÑOL;1.0;;False
Amigos hasta la muerte;22/09/2023;Amigos hasta la muerte;140922.0;resuelto_anio_produccion_cercano;Amigos hasta la muerte;2022.0;;JAVIER VEIGA;2.0;;False
Loli Tormenta;31/03/2023;Loli Tormenta;158920.0;resuelto_titulo_unico;LOLI TORMENTA;2023.0;;AGUSTÍ VILLARONGA;1.0;;False
Delfines de plata;28/07/2023;Delfines de plata;179618.0;resuelto_titulo_unico;Delfines de plata;2023.0;;JAVIER ELORRIETA;1.0;;False
Dulce sabor del éxito, El;15/11/2023;Dulce sabor del éxito;40221.0;resuelto_titulo_unico;El Dulce Sabor del Éxito;2022.0;;CARLOS TEJEDA;1.0;;False
My Way Out;31/03/2023;My Way Out;197221.0;resuelto_titulo_unico;My Way Out;2022.0;;IZASKUN ARANDIA;2.0;;False
Balas y Katanas;26/05/2023;Balas y Katanas;186920.0;resuelto_titulo_unico;Balas y katanas;2022.0;;NACHO SERAPIO;1.0;;False
Desentierro, El;16/11/2018;Desentierro;89011.0;resuelto_titulo_unico;El desentierro;2018.0;;NACHO RUIPÉREZ;1.0;;False
A chat movie;15/12/2023;A chat movie;182720.0;resuelto_titulo_unico;A Chat Movie;2021.0;;ALEJANDRO SANTAELLA VERA;1.0;;False
O Apostolo;31/10/2012;O Apostolo;86608.0;resuelto_titulo_unico;O APÓSTOLO;2012.0;;FERNANDO CORTIZO;1.0;;False
Maniobra de Heimlich, La;27/11/2015;Maniobra de Heimlich;7513.0;resuelto_titulo_unico;MANIOBRA DE HEIMLICH, LA;2015.0;;MANOLO VÁZQUEZ RAMOS;1.0;;False
Goya 3 de mayo;22/09/2023;Goya 3 de mayo;89721.0;resuelto_titulo_unico;Goya 3 de Mayo;2022.0;;CARLOS SAURA;1.0;;False
Pacto de silencio: El Nani y la mafia policial;06/11/2023;Pacto de silencio: El Nani y la mafia policial;150223.0;resuelto_titulo_unico;PACTO DE SILENCIO: EL NANI Y LA MAFIA POLICIAL;2023.0;;CÉSAR VALLEJO;1.0;;False
Os reviento;22/11/2023;Os reviento;56223.0;resuelto_titulo_unico;Os reviento;2023.0;;KIKE NARCEA;1.0;;False
Un dia mas con vida;26/10/2018;Un dia mas con vida;157510.0;resuelto_titulo_unico;Un día más con vida;2017.0;;DAMIAN NENOW;1.0;;False
Carlos Edmundo de Ory, el juego y la palabra;02/10/2023;Carlos Edmundo de Ory, el juego y la palabra;179923.0;resuelto_titulo_unico;CARLOS EDMUNDO DE ORY, EL JUEGO Y LA PALABRA;2023.0;;JOSÉ LUIS HDEZ. ARANGO;1.0;;False
Vivir sin país. El exilio Rohingya;04/01/2023;Vivir sin país. El exilio Rohingya;102421.0;resuelto_titulo_unico;Vivir sin país. El exilio Rohingya;2021.0;;ALBERTO MARTOS;1.0;;False
Longa noite;05/12/2019;Longa noite;137919.0;resuelto_titulo_unico;Longa noite;2019.0;;ELOY ENCISO CACHAFEIRO;2.0;;False
Y todos arderan;02/06/2023;Y todos arderan;191021.0;resuelto_titulo_unico;Y Todos Arderán;2021.0;;DAVID HEBRERO;1.0;;False
522. Un gato, un chino y mi padre;05/07/2019;522. Un gato, un chino y mi padre;78215.0;resuelto_titulo_unico;522. Un gato, un chino y mi padre;2019.0;;PACO R. BAÑOS;1.0;;False
Peleamos;14/11/2023;Peleamos;127723.0;resuelto_titulo_unico;Peleamos;2023.0;;NOEL GÁLVEZ;1.0;;False
