"guionista_id";"person_id_tmdb";"nombre";"sexo";"fuente_sexo";"pais";"fuente_pais";"nombre_credito_original"
2273;"";"Juan Moya Rentero";"";"";"";"";"Juan Moya Rentero"
2274;"";"Santiago Padró Navarro";"";"";"";"";"Santiago Padró Navarro"
2275;"";"Paco Bech";"";"";"";"";"Paco Bech"
2276;"";"Juan Albarracín Edo";"";"";"";"";"Juan Albarracín Edo"
2277;"";"Aziz Deildar";"";"";"";"";"Aziz Deildar"
2278;"";"Héctor Amado Colino";"";"";"";"";"Héctor Amado Colino"
2279;"";"Imanol Sistiaga";"";"";"";"";"Imanol Sistiaga"
2280;"";"Miguel Saeta De La Torre";"";"";"";"";"Miguel Saeta De La Torre"
2281;"";"B. Martin Patino";"";"";"";"";"B. Martin Patino"
2282;"";"Nacho Sirera";"";"";"";"";"Nacho Sirera"
2283;"";"Manel Barriere Figueroa";"";"";"";"";"Manel Barriere Figueroa"
2284;"";"Josep Vicent Frechina Andreu";"";"";"";"";"Josep Vicent Frechina Andreu"
2285;"";"Gracia Chumilla";"";"";"";"";"Gracia Chumilla"
2286;"";"Ramón Lluís Bande Guerra";"";"";"";"";"Ramón Lluís Bande Guerra"
2287;"";"Marisol Picón";"";"";"";"";"Marisol Picón"
2288;"";"Jaime Lafuente Sebastian";"";"";"";"";"Jaime Lafuente Sebastian"
2289;"";"Myriam Casín López";"";"";"";"";"Myriam Casín López"
2290;"";"Isabel Campo Vilar";"";"";"";"";"Isabel Campo Vilar"
2291;"";"Sergio Rubio Andrade";"";"";"";"";"Sergio Rubio Andrade"
2292;"";"Eduardo Matres Corral";"";"";"";"";"Eduardo Matres Corral"
2293;"";"Carlos Jiménez Poyato";"";"";"";"";"Carlos Jiménez Poyato"
2294;"";"Víctor Colomer Mirabell";"";"";"";"";"Víctor Colomer Mirabell"
2295;"";"Pere Solés Bahi";"";"";"";"";"Pere Solés Bahi"
2296;"";"Esther F. Carrodeguas";"";"";"";"";"Esther F. Carrodeguas"
2297;"";"Ermel Morales Ramón";"";"";"";"";"Ermel Morales Ramón"
2298;"";"Jesucristo Riquelme";"";"";"";"";"Jesucristo Riquelme"
2299;"";"Dave Mckean / Neil Gaiman";"";"";"";"";"Dave Mckean / Neil Gaiman"
2300;"";"Cristina Borobia Palà";"";"";"";"";"Cristina Borobia Palà"
2301;"";"Mielangel Elustondo";"";"";"";"";"Mielangel Elustondo"
2302;"";"Aranzazu Gómez Bayón";"";"";"";"";"Aranzazu Gómez Bayón"
2303;"";"Jordi Roigé I Solé";"";"";"";"";"Jordi Roigé I Solé"
2304;"";"Andrea Bossoms López";"";"";"";"";"Andrea Bossoms López"
2305;"";"Alfonso Chaves León";"";"";"";"";"Alfonso Chaves León"
2306;"";"Tito Jara H";"";"";"";"";"Tito Jara H"
2307;"";"Inmaculada Ruiz De Balugera";"";"";"";"";"Inmaculada Ruiz De Balugera"
2308;"";"Charo Albacete";"";"";"";"";"Charo Albacete"
2309;"";"Elisenda Gorgues Carnicé";"";"";"";"";"Elisenda Gorgues Carnicé"
2310;"";"Ramón Sedano Porcel";"";"";"";"";"Ramón Sedano Porcel"
2311;"";"Antonio Rabinat";"";"";"";"";"Antonio Rabinat"
2312;"";"Juan Manuel Cotelo Oñate";"";"";"";"";"Juan Manuel Cotelo Oñate"
2313;"";"Alexis Martínez Soriano";"";"";"";"";"Alexis Martínez Soriano"
2314;"";"Amanda Sans Patling";"";"";"";"";"Amanda Sans Patling"
2315;"";"Paloma Zapata García";"";"";"";"";"Paloma Zapata García"
2316;"";"Nira Cabrera";"";"";"";"";"Nira Cabrera"
2317;"";"Natividad Escobar Gutiérrez";"";"";"";"";"Natividad Escobar Gutiérrez"
2318;"";"Carles Alberola Ortiz";"";"";"";"";"Carles Alberola Ortiz"
2319;"";"Carlota Begines";"";"";"";"";"Carlota Begines"
2320;"";"Josep Lluis Gómez Frechilla";"";"";"";"";"Josep Lluis Gómez Frechilla"
2321;"";"Guillem Ventura Burrel";"";"";"";"";"Guillem Ventura Burrel"
2322;"";"Omar Al Abdul Razzak Martínez";"";"";"";"";"Omar Al Abdul Razzak Martínez"
2323;"";"Pablo Iraburu Allegue";"";"";"";"";"Pablo Iraburu Allegue"
